Execution of the code with theses parameters
On this image bro 5a.png
generations : 500
generations2 :0
population_size :200
seed : 69
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.8
shuffle :0.05
remove_poly :0.02
add_poly :0.05
change_cr :0.03
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.666958	0.0105427  	0.700301
1  	200   	0.701043	0.00409444 	0.735561
2  	200   	0.735708	0.00123408 	0.748451
3  	200   	0.748602	0.00110827 	0.759451
4  	200   	0.759471	0.000479612	0.762694
5  	200   	0.762717	0.000491609	0.768461
6  	200   	0.768453	0.000536703	0.772995
7  	200   	0.772984	0.00074494 	0.77693 
8  	200   	0.776971	0.000313415	0.778989
9  	200   	0.778928	0.000348658	0.780815
10 	200   	0.780814	0.000440658	0.785789
11 	200   	0.78572 	0.000440699	0.787838
12 	200   	0.787714	0.000617839	0.789215
13 	200   	0.789125	0.000677   	0.792516
14 	200   	0.792414	0.000839066	0.793986
15 	200   	0.793936	0.000536105	0.79593 
16 	200   	0.795847	0.000666849	0.7971  
17 	200   	0.796963	0.000795847	0.797786
18 	200   	0.797699	0.000545691	0.799486
19 	200   	0.79935 	0.000564703	0.80042 
20 	200   	0.800294	0.00115215 	0.801189
21 	200   	0.801132	0.000402114	0.801552
22 	200   	0.801404	0.000978217	0.802207
23 	200   	0.80205 	0.000904623	0.803106
24 	200   	0.802934	0.000856624	0.804225
25 	200   	0.804092	0.000740532	0.805675
26 	200   	0.805554	0.000699945	0.806616
27 	200   	0.806544	0.000552102	0.807407
28 	200   	0.807343	0.000375921	0.807993
29 	200   	0.807912	0.00050764 	0.809182
30 	200   	0.809078	0.000603813	0.810297
31 	200   	0.810221	0.000627642	0.811252
32 	200   	0.811148	0.000543184	0.811568
33 	200   	0.811437	0.000794624	0.813934
34 	200   	0.813878	0.00031443 	0.814491
35 	200   	0.814394	0.000432628	0.814824
36 	200   	0.814755	0.000327476	0.816293
37 	200   	0.81617 	0.000682872	0.817721
38 	200   	0.81766 	0.000400561	0.818788
39 	200   	0.818565	0.00106945 	0.820344
40 	200   	0.82019 	0.000878959	0.821759
41 	200   	0.82161 	0.000730709	0.822728
42 	200   	0.822601	0.000717821	0.824061
43 	200   	0.823921	0.000726531	0.825262
44 	200   	0.82516 	0.000784207	0.826247
45 	200   	0.826134	0.000634453	0.827057
46 	200   	0.826895	0.000550091	0.827899
47 	200   	0.827863	0.000395329	0.829199
48 	200   	0.828995	0.000951127	0.830026
49 	200   	0.829935	0.000477   	0.831542
50 	200   	0.83143 	0.000735801	0.833267
51 	200   	0.833198	0.000413195	0.833918
52 	200   	0.833812	0.000676604	0.835497
53 	200   	0.835359	0.000696456	0.83599 
54 	200   	0.835804	0.000830679	0.83661 
55 	200   	0.836476	0.000533848	0.836916
56 	200   	0.836735	0.00109917 	0.838425
57 	200   	0.838285	0.000473507	0.838705
58 	200   	0.83847 	0.00101263 	0.838899
59 	200   	0.838748	0.000699804	0.839352
60 	200   	0.839208	0.000741656	0.839979
61 	200   	0.83985 	0.000546215	0.840289
62 	200   	0.840163	0.000590333	0.840686
63 	200   	0.840505	0.000783206	0.841032
64 	200   	0.840875	0.000898888	0.841735
65 	200   	0.841434	0.00164454 	0.84287 
66 	200   	0.842511	0.00149144 	0.843978
67 	200   	0.843736	0.00103444 	0.8443  
68 	200   	0.843892	0.0016118  	0.845016
69 	200   	0.844775	0.000920218	0.845478
70 	200   	0.845174	0.00129443 	0.845816
71 	200   	0.845573	0.000988363	0.846166
72 	200   	0.845979	0.00138398 	0.846923
73 	200   	0.846801	0.000392951	0.847258
74 	200   	0.846959	0.00107628 	0.847494
75 	200   	0.84733 	0.000641088	0.847871
76 	200   	0.847612	0.000993879	0.848142
77 	200   	0.847982	0.000672987	0.848899
78 	200   	0.848792	0.000756437	0.850225
79 	200   	0.850088	0.000640597	0.850563
80 	200   	0.850456	0.000538117	0.851506
81 	200   	0.851243	0.00112168 	0.851773
82 	200   	0.851505	0.00134245 	0.852213
83 	200   	0.85185 	0.00147729 	0.852782
