Execution of the code with theses parameters
On this image bro 5a.png
generations : 500
generations2 :0
population_size :200
seed : 69
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.8
shuffle :0.05
remove_poly :0.02
add_poly :0.05
change_cr :0.03
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.666958	0.0105427  	0.700301
1  	197   	0.700999	0.00410712 	0.735561
2  	197   	0.735609	0.00163881 	0.748451
3  	197   	0.748481	0.00112078 	0.759451
4  	197   	0.759431	0.00128641 	0.770469
5  	197   	0.770486	0.00124405 	0.78298 
6  	197   	0.782789	0.00118537 	0.785433
7  	197   	0.7854  	0.000486948	0.787305
8  	197   	0.787233	0.00030072 	0.787755
9  	197   	0.787641	0.000840284	0.791738
10 	197   	0.791713	0.00043298 	0.794883
11 	197   	0.794769	0.000619165	0.798438
12 	197   	0.798359	0.000395933	0.799693
13 	197   	0.799568	0.00063112 	0.800212
14 	197   	0.800074	0.000610568	0.801415
15 	197   	0.801327	0.000538344	0.802881
16 	197   	0.802738	0.000861319	0.803887
17 	197   	0.80378 	0.000522257	0.805635
18 	197   	0.805491	0.000933469	0.807064
19 	197   	0.806899	0.000900886	0.807907
20 	197   	0.807843	0.000326333	0.8085  
21 	197   	0.808376	0.000655499	0.808869
22 	197   	0.808678	0.00131961 	0.809646
23 	197   	0.809516	0.00066302 	0.81049 
24 	197   	0.810313	0.00100739 	0.811198
25 	197   	0.810944	0.00129969 	0.812318
26 	197   	0.812183	0.000674024	0.813375
27 	197   	0.813247	0.000892446	0.815295
28 	197   	0.815159	0.000807904	0.816034
29 	197   	0.815879	0.000993448	0.816895
30 	197   	0.816798	0.000475994	0.817562
31 	197   	0.817371	0.000927586	0.818115
32 	197   	0.817961	0.000653913	0.818794
33 	197   	0.818597	0.000856614	0.819378
34 	197   	0.8192  	0.000969673	0.820531
35 	197   	0.820385	0.000692237	0.821076
36 	197   	0.820942	0.000861747	0.821947
37 	197   	0.821873	0.000416415	0.82397 
38 	197   	0.823861	0.000435933	0.825291
39 	197   	0.825032	0.00103414 	0.826523
40 	197   	0.826351	0.00116798 	0.828037
41 	197   	0.82772 	0.00134661 	0.828227
42 	197   	0.828113	0.000548525	0.829212
43 	197   	0.828939	0.00144548 	0.830403
44 	197   	0.830145	0.00142434 	0.830939
45 	197   	0.830775	0.000777073	0.831311
46 	197   	0.83115 	0.000770006	0.831556
47 	197   	0.831294	0.00122775 	0.832853
48 	197   	0.832772	0.000294493	0.833259
49 	197   	0.833221	0.00023074 	0.833884
50 	197   	0.83378 	0.000497198	0.834885
51 	197   	0.834714	0.000933827	0.835549
52 	197   	0.835412	0.00106294 	0.837692
53 	197   	0.837547	0.000749624	0.838383
54 	197   	0.838162	0.00155009 	0.839084
55 	197   	0.83878 	0.00156014 	0.839889
56 	197   	0.839763	0.000866329	0.841079
57 	197   	0.840964	0.000619051	0.843049
58 	197   	0.842964	0.000410406	0.844603
59 	197   	0.844474	0.0006893  	0.845392
60 	197   	0.845322	0.000521735	0.848225
61 	197   	0.848045	0.000935849	0.84968 
62 	197   	0.849362	0.00119013 	0.850656
63 	197   	0.85032 	0.00158157 	0.851277
64 	197   	0.851089	0.000789444	0.851591
65 	197   	0.851407	0.000869553	0.851799
66 	197   	0.851627	0.000692742	0.852014
67 	197   	0.851866	0.000758763	0.85229 
68 	197   	0.852106	0.000884472	0.85308 
69 	197   	0.852882	0.000935102	0.853787
70 	197   	0.853595	0.00121143 	0.853846
71 	197   	0.853787	0.000388508	0.854334
72 	197   	0.854183	0.000829269	0.854917
73 	197   	0.8547  	0.00099816 	0.856593
74 	197   	0.856209	0.00136697 	0.857363
75 	197   	0.857086	0.001092   	0.857708
76 	197   	0.857516	0.00073489 	0.858075
77 	197   	0.857885	0.000808763	0.858312
78 	197   	0.858134	0.000717972	0.858792
79 	197   	0.858705	0.00036589 	0.85925 
80 	197   	0.858968	0.00146738 	0.859953
81 	197   	0.859706	0.0011983  	0.861181
82 	197   	0.860955	0.00107701 	0.861326
83 	197   	0.860924	0.00170362 	0.861653
84 	197   	0.861348	0.00123669 	0.862232
85 	197   	0.862082	0.000834286	0.862638
86 	197   	0.862516	0.000524372	0.863473
87 	197   	0.863244	0.00111005 	0.864007
88 	197   	0.86375 	0.00118883 	0.86499 
89 	197   	0.864867	0.000579717	0.865117
90 	197   	0.864851	0.000963121	0.865409
91 	197   	0.864997	0.00162946 	0.865991
92 	197   	0.86573 	0.00126679 	0.86651 
93 	197   	0.866168	0.00136655 	0.866765
94 	197   	0.866515	0.00101566 	0.867083
95 	197   	0.86687 	0.000716944	0.86767 
96 	197   	0.867535	0.000800601	0.867928
97 	197   	0.867363	0.00238845 	0.868614
98 	197   	0.868447	0.000728944	0.869254
