Execution of the code with theses parameters
On this image bro 5c.png
generations : 500
generations2 :0
population_size :200
seed : 31
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.6
shuffle :0.05
remove_poly :0.05
add_poly :0.1
change_cr :0.1
add_pt :0.1
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.655797	0.00850642 	0.686437
1  	197   	0.686698	0.00312829 	0.715555
2  	197   	0.715464	0.00209798 	0.724982
3  	197   	0.725149	0.00113653 	0.732576
4  	197   	0.732712	0.000775248	0.737497
5  	197   	0.737607	0.000840696	0.743822
6  	197   	0.743845	0.000903172	0.752724
7  	197   	0.752652	0.000784897	0.755277
8  	197   	0.755227	0.000635678	0.758179
9  	197   	0.757998	0.000648198	0.759135
10 	197   	0.758973	0.000815579	0.760298
11 	197   	0.760117	0.000921954	0.762063
12 	197   	0.761968	0.000558283	0.763727
13 	197   	0.763638	0.000593796	0.766024
14 	197   	0.765821	0.000907342	0.767626
15 	197   	0.767519	0.000556146	0.769218
16 	197   	0.769063	0.000710364	0.770581
17 	197   	0.770365	0.00099183 	0.772248
18 	197   	0.772051	0.000824512	0.773505
19 	197   	0.77322 	0.0010304  	0.774605
20 	197   	0.774504	0.000464538	0.77548 
21 	197   	0.775302	0.000891623	0.776801
22 	197   	0.776609	0.000775896	0.778133
23 	197   	0.777875	0.00106987 	0.779595
24 	197   	0.779436	0.000752967	0.780728
25 	197   	0.780455	0.00118866 	0.781224
26 	197   	0.781026	0.000737577	0.782029
27 	197   	0.781796	0.000855906	0.784094
28 	197   	0.78387 	0.000777874	0.785061
29 	197   	0.784861	0.00072405 	0.786068
30 	197   	0.785896	0.000640801	0.786964
31 	197   	0.786666	0.00110764 	0.787782
32 	197   	0.787485	0.00110267 	0.788196
33 	197   	0.787978	0.0009355  	0.789437
34 	197   	0.789268	0.000593584	0.789753
35 	197   	0.789419	0.00108521 	0.790442
36 	197   	0.790275	0.000678109	0.791423
