Execution of the code with theses parameters
On this image bro 5a.png
generations : 500
generations2 :0
population_size :200
seed : 69
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.6
shuffle :0.05
remove_poly :0.05
add_poly :0.1
change_cr :0.1
add_pt :0.1
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.666958	0.0105427  	0.700301
1  	200   	0.702129	0.00586357 	0.729831
2  	200   	0.730657	0.00373971 	0.765646
3  	200   	0.765874	0.00160728 	0.784592
4  	200   	0.784489	0.00108574 	0.78661 
5  	200   	0.786501	0.000714042	0.789914
6  	200   	0.789715	0.00123446 	0.792562
7  	200   	0.79235 	0.000902565	0.794673
8  	200   	0.794447	0.00135076 	0.796844
9  	200   	0.796749	0.000654941	0.799078
10 	200   	0.79889 	0.000828214	0.800411
11 	200   	0.799977	0.00157706 	0.801622
12 	200   	0.801487	0.000869357	0.803025
13 	200   	0.802886	0.000711574	0.803938
14 	200   	0.803709	0.000815489	0.80514 
15 	200   	0.8049  	0.000860942	0.806868
16 	200   	0.806401	0.00147142 	0.808174
17 	200   	0.807692	0.00162724 	0.810015
18 	200   	0.809769	0.000876815	0.810386
19 	200   	0.810021	0.00123381 	0.811537
20 	200   	0.811093	0.00151067 	0.812076
21 	200   	0.811699	0.00142977 	0.812664
22 	200   	0.812343	0.00103251 	0.813309
23 	200   	0.812665	0.00181468 	0.814322
24 	200   	0.813789	0.00229934 	0.815383
25 	200   	0.815046	0.00111062 	0.81585 
26 	200   	0.815355	0.001674   	0.816378
27 	200   	0.815867	0.00150004 	0.818185
28 	200   	0.817638	0.00165958 	0.822431
29 	200   	0.822099	0.00133822 	0.823036
30 	200   	0.822654	0.00164977 	0.824424
31 	200   	0.823993	0.00137347 	0.824814
32 	200   	0.82444 	0.00141652 	0.825264
33 	200   	0.824876	0.00119793 	0.826023
34 	200   	0.825629	0.00129375 	0.826435
35 	200   	0.82607 	0.00143465 	0.828114
36 	200   	0.827516	0.00178788 	0.829018
37 	200   	0.828693	0.00155307 	0.829588
38 	200   	0.829184	0.00138142 	0.831545
39 	200   	0.831036	0.00152956 	0.832587
40 	200   	0.832216	0.00111868 	0.833031
41 	200   	0.832686	0.00134132 	0.833565
42 	200   	0.833255	0.00101669 	0.834425
43 	200   	0.833976	0.00203957 	0.837642
44 	200   	0.837143	0.00169745 	0.839406
45 	200   	0.838914	0.00176673 	0.839812
46 	200   	0.839431	0.00113913 	0.840276
47 	200   	0.839742	0.00167891 	0.843065
48 	200   	0.842599	0.00136142 	0.843271
49 	200   	0.842409	0.00212789 	0.843858
50 	200   	0.843459	0.00131748 	0.844676
51 	200   	0.844268	0.00158755 	0.845707
52 	200   	0.845353	0.00115591 	0.846006
53 	200   	0.845448	0.00162338 	0.846513
54 	200   	0.845839	0.00204189 	0.847238
55 	200   	0.846756	0.00159319 	0.848376
56 	200   	0.847836	0.0017486  	0.849199
57 	200   	0.848781	0.00144997 	0.850116
58 	200   	0.84983 	0.00103531 	0.851293
59 	200   	0.850772	0.00151441 	0.851774
60 	200   	0.851301	0.00139692 	0.852292
61 	200   	0.851889	0.00138751 	0.853832
62 	200   	0.853337	0.00176137 	0.854348
63 	200   	0.854016	0.00117469 	0.854731
64 	200   	0.854278	0.00134038 	0.855045
65 	200   	0.854692	0.00119786 	0.857726
66 	200   	0.857209	0.00177796 	0.858094
67 	200   	0.857586	0.0018277  	0.858393
68 	200   	0.85785 	0.00192614 	0.859416
69 	200   	0.858885	0.00158016 	0.859692
70 	200   	0.85918 	0.00157546 	0.859947
71 	200   	0.859479	0.00183792 	0.860857
72 	200   	0.860157	0.00205309 	0.861085
73 	200   	0.860624	0.0014764  	0.861626
74 	200   	0.861243	0.00147991 	0.862312
75 	200   	0.861849	0.00157002 	0.864134
76 	200   	0.863938	0.000711499	0.864494
77 	200   	0.863956	0.00166044 	0.864886
78 	200   	0.864399	0.00183075 	0.866589
79 	200   	0.865987	0.00153409 	0.866858
80 	200   	0.866483	0.00124432 	0.86706 
81 	200   	0.86673 	0.00110512 	0.86748 
82 	200   	0.867154	0.00117539 	0.867748
83 	200   	0.867247	0.001986   	0.868787
84 	200   	0.868331	0.00163223 	0.869338
85 	200   	0.868833	0.00182495 	0.869631
86 	200   	0.869134	0.00150978 	0.869918
87 	200   	0.869372	0.0022118  	0.870159
88 	200   	0.869627	0.00181768 	0.87061 
89 	200   	0.87008 	0.0018217  	0.871074
90 	200   	0.870617	0.00175407 	0.871291
91 	200   	0.870612	0.0020601  	0.87167 
92 	200   	0.87095 	0.00262969 	0.87269 
93 	200   	0.871937	0.00248042 	0.87307 
94 	200   	0.872318	0.00216351 	0.87348 
95 	200   	0.872926	0.00182936 	0.873679
96 	200   	0.873158	0.00168679 	0.873853
97 	200   	0.873236	0.00189185 	0.874205
98 	200   	0.873588	0.00178175 	0.874312
99 	200   	0.873731	0.00155854 	0.874547
100	200   	0.874139	0.00155528 	0.874897
101	200   	0.874241	0.00196594 	0.875421
102	200   	0.874765	0.00257827 	0.876053
103	200   	0.875441	0.00193767 	0.876337
104	200   	0.875661	0.00215573 	0.8766  
105	200   	0.87591 	0.00237766 	0.87688 
106	200   	0.876397	0.00147181 	0.8772  
107	200   	0.876694	0.0018069  	0.877487
108	200   	0.876952	0.00250506 	0.878587
109	200   	0.878092	0.00167237 	0.878861
110	200   	0.878354	0.00207427 	0.879253
111	200   	0.878487	0.00237507 	0.879767
112	200   	0.879014	0.00233887 	0.879998
113	200   	0.879577	0.0015453  	0.880263
114	200   	0.879677	0.00162154 	0.88037 
115	200   	0.879737	0.0022758  	0.880723
116	200   	0.879972	0.00230219 	0.881237
117	200   	0.880777	0.00159743 	0.881843
118	200   	0.880995	0.00251559 	0.88213 
119	200   	0.881403	0.00252005 	0.88263 
120	200   	0.881849	0.00235745 	0.88283 
121	200   	0.882285	0.00179564 	0.883038
122	200   	0.882376	0.00240231 	0.883222
123	200   	0.882577	0.00217257 	0.883486
124	200   	0.883051	0.00141255 	0.884016
125	200   	0.883138	0.0025515  	0.88439 
126	200   	0.883927	0.0017777  	0.884717
127	200   	0.88404 	0.00227299 	0.885124
128	200   	0.884475	0.00200512 	0.885224
129	200   	0.884557	0.00227566 	0.885426
130	200   	0.884821	0.00177917 	0.8856  
131	200   	0.884925	0.00264364 	0.886169
132	200   	0.885157	0.00251159 	0.886311
133	200   	0.885709	0.00180208 	0.886385
134	200   	0.885825	0.00224288 	0.886792
135	200   	0.886032	0.00268629 	0.887051
136	200   	0.886183	0.00261697 	0.888105
137	200   	0.887483	0.00183944 	0.888192
138	200   	0.887697	0.00140619 	0.888447
139	200   	0.887742	0.00204199 	0.888708
