Execution of the code with theses parameters
On this image bro 5b.png
generations : 500
generations2 :0
population_size :200
seed : 21
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.6
shuffle :0.05
remove_poly :0.05
add_poly :0.1
change_cr :0.1
add_pt :0.1
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.601927	0.00971894 	0.640425
1  	197   	0.640753	0.00387313 	0.666824
2  	197   	0.666926	0.0031064  	0.686815
3  	197   	0.686921	0.00162906 	0.703662
4  	197   	0.703395	0.00177549 	0.714679
5  	197   	0.714525	0.00104629 	0.717983
6  	197   	0.71789 	0.000785745	0.722413
7  	197   	0.722372	0.000758327	0.725596
8  	197   	0.725475	0.000977515	0.729816
9  	197   	0.729777	0.000832686	0.736657
10 	197   	0.736611	0.00081431 	0.741524
11 	197   	0.741312	0.00104975 	0.743103
12 	197   	0.742926	0.00118438 	0.74448 
13 	197   	0.744255	0.00105592 	0.746958
14 	197   	0.746829	0.000743548	0.748251
15 	197   	0.747956	0.00134836 	0.750064
16 	197   	0.749876	0.000989107	0.752264
17 	197   	0.752046	0.00133782 	0.75637 
18 	197   	0.756096	0.00109596 	0.757836
19 	197   	0.757523	0.00130211 	0.759419
20 	197   	0.758987	0.0014915  	0.760549
21 	197   	0.760294	0.00103137 	0.76213 
22 	197   	0.761625	0.00190444 	0.764812
23 	197   	0.764318	0.00174459 	0.766967
24 	197   	0.766456	0.00164681 	0.767727
25 	197   	0.767384	0.00195635 	0.769585
26 	197   	0.768935	0.00243898 	0.770916
27 	197   	0.770436	0.00155574 	0.773861
28 	197   	0.773151	0.00215941 	0.774702
29 	197   	0.77428 	0.00153488 	0.776581
30 	197   	0.776165	0.00160006 	0.777797
31 	197   	0.777291	0.00182567 	0.780042
32 	197   	0.779511	0.00213762 	0.783743
33 	197   	0.78319 	0.00176166 	0.784493
34 	197   	0.783973	0.00169507 	0.785905
35 	197   	0.7851  	0.00252288 	0.787027
36 	197   	0.786546	0.00147709 	0.788056
37 	197   	0.787467	0.00192539 	0.78984 
38 	197   	0.788968	0.00252294 	0.790413
39 	197   	0.789969	0.00164391 	0.791449
40 	197   	0.791058	0.0017903  	0.792353
41 	197   	0.791997	0.00145617 	0.792945
42 	197   	0.792317	0.00238123 	0.794103
43 	197   	0.793406	0.002719   	0.796464
44 	197   	0.795846	0.00173169 	0.796809
45 	197   	0.796141	0.00241249 	0.798094
46 	197   	0.797352	0.00280642 	0.800891
47 	197   	0.800161	0.00251098 	0.802125
48 	197   	0.801218	0.00287803 	0.802593
49 	197   	0.801808	0.00209148 	0.803526
50 	197   	0.80241 	0.00330789 	0.804852
51 	197   	0.804214	0.00209977 	0.805331
52 	197   	0.8047  	0.00263247 	0.808142
53 	197   	0.807405	0.00230203 	0.810418
54 	197   	0.80952 	0.00290427 	0.811253
55 	197   	0.81064 	0.0023503  	0.811718
56 	197   	0.811073	0.00220992 	0.81215 
57 	197   	0.811522	0.00230422 	0.813155
58 	197   	0.812302	0.00295841 	0.814065
59 	197   	0.813537	0.00184912 	0.815656
60 	197   	0.814988	0.00238527 	0.816117
61 	197   	0.81559 	0.00195268 	0.817122
62 	197   	0.816307	0.00258993 	0.817513
63 	197   	0.816627	0.00262323 	0.818202
64 	197   	0.817265	0.00324656 	0.818704
65 	197   	0.817649	0.00343659 	0.820298
66 	197   	0.819531	0.00258833 	0.821151
67 	197   	0.820185	0.00296823 	0.822774
68 	197   	0.822   	0.0029594  	0.823671
69 	197   	0.822509	0.00350983 	0.825426
70 	197   	0.82466 	0.00220859 	0.825662
71 	197   	0.825069	0.00182116 	0.826265
72 	197   	0.825368	0.00329793 	0.826947
73 	197   	0.826172	0.00289597 	0.828244
74 	197   	0.827334	0.00339909 	0.828563
75 	197   	0.828062	0.00173356 	0.829031
76 	197   	0.828389	0.00241792 	0.830704
77 	197   	0.829754	0.00300913 	0.831413
78 	197   	0.830803	0.00186606 	0.832202
79 	197   	0.831569	0.00257421 	0.832596
80 	197   	0.831214	0.00396345 	0.833596
81 	197   	0.832761	0.00282946 	0.834826
82 	197   	0.834075	0.00214326 	0.835261
83 	197   	0.834516	0.00308113 	0.835948
84 	197   	0.835227	0.00283624 	0.837998
85 	197   	0.837102	0.00285484 	0.838823
86 	197   	0.837978	0.00313582 	0.8391  
87 	197   	0.83866 	0.00155256 	0.839499
88 	197   	0.83848 	0.0031559  	0.839823
89 	197   	0.838849	0.00342414 	0.840456
90 	197   	0.839508	0.00285704 	0.841164
91 	197   	0.84025 	0.00258845 	0.841583
92 	197   	0.840256	0.00390151 	0.84182 
93 	197   	0.840686	0.00395292 	0.842306
94 	197   	0.841533	0.0030449  	0.844943
95 	197   	0.844193	0.00236536 	0.845431
96 	197   	0.844459	0.00306875 	0.845949
97 	197   	0.845308	0.00220382 	0.846468
98 	197   	0.845484	0.00335766 	0.84802 
99 	197   	0.847365	0.00200776 	0.848349
100	197   	0.847482	0.00301435 	0.84948 
101	197   	0.848757	0.00238116 	0.849675
102	197   	0.848909	0.0025487  	0.850062
103	197   	0.849309	0.00244511 	0.850316
104	197   	0.849314	0.00335605 	0.8515  
105	197   	0.850542	0.00338936 	0.851669
106	197   	0.850818	0.00253168 	0.852093
107	197   	0.85129 	0.00255809 	0.852382
108	197   	0.851769	0.00222922 	0.8526  
109	197   	0.851576	0.00331639 	0.853083
110	197   	0.852259	0.00297289 	0.853339
111	197   	0.852442	0.00290601 	0.853916
112	197   	0.853216	0.00258934 	0.855804
113	197   	0.854868	0.00340109 	0.856088
114	197   	0.855271	0.0025765  	0.857988
115	197   	0.857359	0.00223212 	0.858406
116	197   	0.85733 	0.00314956 	0.858708
117	197   	0.857999	0.00248118 	0.859248
118	197   	0.858697	0.0019669  	0.859511
119	197   	0.858764	0.00255594 	0.860012
120	197   	0.859185	0.00322967 	0.860158
121	197   	0.858801	0.00392518 	0.861073
122	197   	0.860122	0.00337183 	0.861631
123	197   	0.860703	0.0027151  	0.862025
124	197   	0.861127	0.00332191 	0.862539
125	197   	0.861433	0.00351043 	0.86299 
126	197   	0.861965	0.00326765 	0.863431
127	197   	0.862374	0.00330605 	0.86358 
128	197   	0.863007	0.00213077 	0.864039
129	197   	0.863194	0.00333663 	0.865156
130	197   	0.863929	0.004154   	0.865302
131	197   	0.864263	0.00313245 	0.865503
