Execution of the code with theses parameters
On this image bro 5b.png
generations : 500
generations2 :0
population_size :200
seed : 21
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.8
shuffle :0.05
remove_poly :0.02
add_poly :0.05
change_cr :0.03
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.601927	0.00971894 	0.640425
1  	200   	0.640932	0.00418048 	0.664945
2  	200   	0.665143	0.00140405 	0.679197
3  	200   	0.67926 	0.000992453	0.691192
4  	200   	0.691226	0.000848765	0.702363
5  	200   	0.70248 	0.00117738 	0.717632
6  	200   	0.717699	0.00051756 	0.722002
7  	200   	0.721961	0.000726684	0.725349
8  	200   	0.725398	0.000502094	0.728555
9  	200   	0.728544	0.000727679	0.73624 
10 	200   	0.736211	0.000422587	0.737453
11 	200   	0.737432	0.000402972	0.739579
12 	200   	0.739371	0.00114985 	0.743039
13 	200   	0.743003	0.000564535	0.746715
14 	200   	0.746589	0.000786877	0.748371
15 	200   	0.748249	0.000499576	0.750072
16 	200   	0.750004	0.000544689	0.754262
17 	200   	0.754033	0.000971512	0.754893
18 	200   	0.75467 	0.00102623 	0.755918
19 	200   	0.755815	0.000900529	0.757345
20 	200   	0.757188	0.00126583 	0.75894 
21 	200   	0.758811	0.000827611	0.762481
22 	200   	0.762319	0.000769042	0.763272
23 	200   	0.763121	0.000808279	0.764496
24 	200   	0.764364	0.000803964	0.768012
25 	200   	0.767783	0.0011209  	0.768667
26 	200   	0.768362	0.00150481 	0.770713
27 	200   	0.770424	0.00114513 	0.773474
28 	200   	0.773217	0.00112492 	0.775535
29 	200   	0.77527 	0.0011407  	0.777074
30 	200   	0.77681 	0.00120257 	0.777672
31 	200   	0.777491	0.000863263	0.779148
32 	200   	0.778947	0.00114203 	0.781938
33 	200   	0.781509	0.00174928 	0.78348 
34 	200   	0.783218	0.00131566 	0.78467 
35 	200   	0.784391	0.000996549	0.786237
36 	200   	0.785981	0.00120467 	0.78733 
37 	200   	0.787085	0.000922299	0.787733
38 	200   	0.787539	0.000911791	0.790045
39 	200   	0.789872	0.000980396	0.79177 
40 	200   	0.791361	0.00149372 	0.793402
41 	200   	0.793203	0.00110293 	0.795043
