Execution of the code with theses parameters
On this image bro 5b.png
generations : 500
generations2 :0
population_size :200
seed : 21
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.6
shuffle :0.05
remove_poly :0.05
add_poly :0.1
change_cr :0.1
add_pt :0.1
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.601927	0.00971894 	0.640425
1  	200   	0.640825	0.00379953 	0.666824
2  	200   	0.667043	0.00290862 	0.686815
3  	200   	0.68692 	0.00151714 	0.703662
4  	200   	0.703557	0.00144809 	0.714679
5  	200   	0.71458 	0.000729996	0.716268
6  	200   	0.716183	0.000708022	0.719618
7  	200   	0.719419	0.00151038 	0.727537
8  	200   	0.727458	0.00106809 	0.73199 
9  	200   	0.73179 	0.00146935 	0.738815
10 	200   	0.738565	0.00124957 	0.741913
11 	200   	0.741681	0.00113118 	0.74417 
12 	200   	0.743982	0.00140493 	0.74601 
13 	200   	0.745814	0.00100195 	0.747753
14 	200   	0.747477	0.00143168 	0.74983 
15 	200   	0.749299	0.00162104 	0.751169
16 	200   	0.750892	0.00116485 	0.752405
17 	200   	0.752035	0.00150142 	0.753834
18 	200   	0.753237	0.00177957 	0.754834
19 	200   	0.754674	0.000896675	0.756475
20 	200   	0.756218	0.00102059 	0.758459
21 	200   	0.757775	0.00220298 	0.760536
22 	200   	0.759805	0.00229237 	0.764896
23 	200   	0.764321	0.00232179 	0.766882
24 	200   	0.766483	0.00222503 	0.768229
25 	200   	0.767333	0.00262725 	0.770016
26 	200   	0.769678	0.00122188 	0.771586
27 	200   	0.770945	0.00238709 	0.771992
28 	200   	0.771608	0.00147265 	0.772906
29 	200   	0.772373	0.00187672 	0.77391 
30 	200   	0.77328 	0.00236038 	0.776335
31 	200   	0.775724	0.00202491 	0.777756
32 	200   	0.777262	0.00165563 	0.780308
33 	200   	0.779687	0.00247205 	0.782015
34 	200   	0.78156 	0.00148641 	0.782297
35 	200   	0.78159 	0.00241367 	0.78349 
36 	200   	0.783102	0.00143572 	0.784558
37 	200   	0.78404 	0.00174662 	0.785802
