Execution of the code with theses parameters
On this image bro 5b.png
generations : 500
generations2 :0
population_size :200
seed : 21
polygons :5
mutation_rate :0.6
mating_prob : 0.4
mutate_pt :0.8
shuffle :0.02
remove_poly :0.03
add_poly :0.05
change_cr :0.05
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.601927	0.00971894 	0.640425
1  	147   	0.640565	0.00124559 	0.650832
2  	148   	0.651125	0.00355661 	0.698737
3  	138   	0.69878 	0.000574932	0.702946
4  	145   	0.703039	0.00110702 	0.70936 
5  	144   	0.709379	0.000340226	0.710987
6  	155   	0.711023	0.000552553	0.717501
7  	146   	0.717532	0.000309446	0.720151
8  	159   	0.720039	0.00107033 	0.722043
9  	158   	0.722073	0.000490107	0.727226
10 	147   	0.727225	0.00077369 	0.734015
11 	160   	0.733947	0.000893537	0.736378
12 	153   	0.736355	0.000276266	0.738054
13 	159   	0.738041	0.000568934	0.742306
14 	165   	0.742285	0.000373289	0.745099
15 	149   	0.745047	0.000395461	0.74635 
16 	143   	0.746382	0.000241666	0.748518
17 	163   	0.748502	0.000375103	0.750256
18 	146   	0.75019 	0.000551898	0.752422
19 	166   	0.752358	0.000662937	0.75385 
20 	160   	0.753845	0.000462058	0.756719
21 	157   	0.756626	0.000613299	0.756855
22 	157   	0.756703	0.00110947 	0.758231
23 	152   	0.758053	0.000962226	0.758981
24 	137   	0.758908	0.000522052	0.761665
25 	149   	0.761538	0.000896757	0.762148
26 	158   	0.762082	0.000493401	0.762472
27 	141   	0.762348	0.000723947	0.762885
28 	156   	0.762722	0.00133383 	0.764236
29 	163   	0.764105	0.000696346	0.765432
30 	152   	0.76511 	0.00158789 	0.766386
31 	146   	0.766276	0.000873246	0.76756 
32 	157   	0.767313	0.00115794 	0.768717
33 	159   	0.768364	0.00212207 	0.771941
34 	133   	0.771738	0.00110222 	0.772374
35 	155   	0.772236	0.000851053	0.773074
36 	167   	0.772873	0.00128673 	0.774357
37 	145   	0.774255	0.000703585	0.775731
38 	151   	0.775501	0.00112033 	0.776184
39 	158   	0.776017	0.00100969 	0.780355
40 	138   	0.780296	0.000515238	0.782541
41 	148   	0.782282	0.00127765 	0.784439
42 	161   	0.784248	0.00124929 	0.785991
43 	149   	0.785784	0.00118849 	0.786272
44 	146   	0.78605 	0.0012406  	0.786555
45 	152   	0.786405	0.00115535 	0.786887
46 	158   	0.786762	0.000620911	0.787124
47 	159   	0.786904	0.00139317 	0.787715
48 	153   	0.787472	0.0014113  	0.788658
49 	159   	0.788438	0.00135032 	0.789435
50 	149   	0.789291	0.000903437	0.79002 
51 	166   	0.789711	0.00177707 	0.790703
52 	148   	0.790463	0.00131694 	0.791154
53 	153   	0.790951	0.00132582 	0.791286
54 	140   	0.79103 	0.00141554 	0.791736
55 	152   	0.791567	0.00108308 	0.794413
56 	147   	0.79434 	0.000592573	0.798585
57 	152   	0.798405	0.00120322 	0.798882
58 	169   	0.798809	0.000639225	0.799568
59 	153   	0.799368	0.00119847 	0.803066
60 	146   	0.802837	0.00119333 	0.80329 
61 	153   	0.803062	0.00130512 	0.803838
62 	138   	0.803677	0.00148097 	0.80445 
63 	146   	0.804121	0.00176074 	0.80479 
64 	155   	0.804403	0.00227399 	0.806319
65 	149   	0.805925	0.00177418 	0.80657 
66 	150   	0.806419	0.00081289 	0.806945
67 	146   	0.806565	0.00178655 	0.807602
68 	149   	0.807503	0.000562592	0.808906
69 	155   	0.80828 	0.00287915 	0.809619
70 	144   	0.809495	0.000644469	0.811068
71 	148   	0.810628	0.00235148 	0.811206
72 	164   	0.810837	0.00220001 	0.811956
73 	139   	0.811583	0.00222905 	0.812176
74 	144   	0.811798	0.0022991  	0.812435
75 	152   	0.812324	0.000912957	0.812586
76 	160   	0.812468	0.000976962	0.812888
77 	158   	0.812718	0.00104723 	0.813285
78 	162   	0.812992	0.00154342 	0.813596
79 	160   	0.813239	0.00204799 	0.814673
80 	159   	0.814554	0.000896151	0.815009
81 	155   	0.814873	0.000977533	0.815306
82 	148   	0.814925	0.00228066 	0.815407
83 	144   	0.815246	0.000861025	0.815637
84 	160   	0.815237	0.00210215 	0.815982
85 	161   	0.815875	0.000759253	0.817457
86 	146   	0.817205	0.00153699 	0.818519
87 	149   	0.818256	0.00168777 	0.818735
88 	152   	0.818579	0.0015186  	0.819538
89 	154   	0.819447	0.000477316	0.819632
90 	154   	0.819261	0.002015   	0.820497
91 	152   	0.820356	0.00120717 	0.820656
92 	160   	0.820463	0.00120645 	0.82078 
93 	158   	0.820422	0.00149594 	0.82131 
94 	158   	0.820958	0.00201826 	0.821644
95 	148   	0.821373	0.00161517 	0.821888
96 	150   	0.821674	0.00109082 	0.822333
97 	153   	0.822167	0.000925534	0.822955
98 	152   	0.822574	0.00231497 	0.823547
99 	147   	0.823219	0.00199482 	0.823785
100	155   	0.823379	0.00219072 	0.824336
101	146   	0.824162	0.00112029 	0.824812
102	144   	0.824528	0.00179494 	0.825084
103	153   	0.824722	0.00178775 	0.826574
104	140   	0.826364	0.0015136  	0.827051
105	158   	0.826899	0.000849924	0.82782 
106	158   	0.827683	0.000960815	0.827957
107	160   	0.827706	0.0014341  	0.828522
108	151   	0.828331	0.00105855 	0.829544
109	145   	0.829148	0.00256608 	0.831631
110	162   	0.831234	0.00198557 	0.83293 
111	149   	0.832674	0.0019233  	0.833037
112	150   	0.832704	0.001849   	0.833531
113	149   	0.833387	0.00085216 	0.83424 
114	151   	0.834038	0.00124606 	0.834919
115	149   	0.834553	0.00196627 	0.835108
116	151   	0.834708	0.00188878 	0.835333
117	155   	0.835142	0.001052   	0.836406
118	147   	0.836282	0.000613673	0.836842
119	159   	0.836733	0.00131635 	0.837345
120	145   	0.836989	0.00158263 	0.837457
121	160   	0.837229	0.00148143 	0.837684
122	152   	0.837475	0.00115342 	0.838504
123	150   	0.838155	0.00176797 	0.839306
124	151   	0.83915 	0.00125124 	0.840047
125	151   	0.839693	0.0017369  	0.840693
126	162   	0.840296	0.00208422 	0.841205
