Execution of the code with theses parameters
On this image bro 5a.png
generations : 500
generations2 :0
population_size :200
seed : 69
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.8
shuffle :0.05
remove_poly :0.02
add_poly :0.05
change_cr :0.03
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.666958	0.0105427  	0.700301
1  	197   	0.691514	0.00791617 	0.715694
2  	197   	0.703256	0.00452959 	0.718081
3  	197   	0.714675	0.0054973  	0.745807
4  	197   	0.727119	0.00958619 	0.747183
5  	197   	0.745702	0.00254047 	0.760277
6  	197   	0.750035	0.00416735 	0.760797
7  	197   	0.759798	0.00253144 	0.767249
8  	197   	0.762248	0.00237794 	0.769793
9  	197   	0.767538	0.00122804 	0.772922
10 	197   	0.770264	0.00114033 	0.773104
11 	197   	0.772761	0.000748825	0.774945
12 	197   	0.773279	0.000806655	0.77611 
13 	197   	0.774863	0.000834945	0.777932
14 	197   	0.776272	0.00104697 	0.784455
15 	197   	0.77825 	0.00187559 	0.784551
16 	197   	0.783232	0.00231465 	0.785445
17 	197   	0.784727	0.000393912	0.786258
18 	197   	0.785335	0.001606   	0.787382
19 	197   	0.786286	0.000973253	0.789812
20 	197   	0.787683	0.000994197	0.790255
21 	197   	0.789547	0.000689505	0.790322
22 	197   	0.790101	0.000754528	0.792447
23 	197   	0.790956	0.000928144	0.792649
24 	197   	0.79236 	0.00058902 	0.795937
25 	197   	0.793139	0.0011595  	0.796793
26 	197   	0.795653	0.00131476 	0.797235
27 	197   	0.796684	0.000785759	0.798187
28 	197   	0.797277	0.000996652	0.798318
29 	197   	0.798158	0.000256145	0.798622
30 	197   	0.798262	0.00107759 	0.800394
31 	197   	0.798788	0.00145368 	0.80062 
32 	197   	0.800287	0.000514554	0.801375
33 	197   	0.800685	0.000801025	0.80241 
34 	197   	0.801348	0.00106376 	0.802886
35 	197   	0.802409	0.000377563	0.803069
36 	197   	0.802868	0.000402506	0.804835
37 	197   	0.803407	0.00117424 	0.805246
38 	197   	0.804789	0.000637873	0.805982
39 	197   	0.80529 	0.000765791	0.806998
40 	197   	0.80623 	0.000517647	0.807888
41 	197   	0.806928	0.00124562 	0.807966
42 	197   	0.807724	0.00085316 	0.8096  
43 	197   	0.808391	0.00127297 	0.810668
44 	197   	0.809664	0.000733932	0.812021
45 	197   	0.810763	0.000869647	0.813614
46 	197   	0.812007	0.000873696	0.814758
47 	197   	0.813518	0.00111719 	0.815453
48 	197   	0.814767	0.000622221	0.816765
49 	197   	0.815559	0.000647186	0.817063
50 	197   	0.816589	0.000719343	0.81756 
51 	197   	0.81705 	0.000853765	0.819542
52 	197   	0.817693	0.0012164  	0.819732
53 	197   	0.819281	0.000932822	0.820672
54 	197   	0.819813	0.000711893	0.820881
55 	197   	0.820454	0.000687841	0.821562
56 	197   	0.821056	0.000665593	0.824861
57 	197   	0.821892	0.000989288	0.825076
58 	197   	0.824322	0.00103548 	0.826644
59 	197   	0.825033	0.00127599 	0.826874
60 	197   	0.826392	0.000695422	0.827329
61 	197   	0.826769	0.00156564 	0.82828 
62 	197   	0.827491	0.000727103	0.828935
63 	197   	0.828041	0.0013844  	0.829535
64 	197   	0.82883 	0.00106391 	0.829799
65 	197   	0.829394	0.000945989	0.829974
66 	197   	0.829583	0.00103612 	0.830861
67 	197   	0.830006	0.0010392  	0.831004
68 	197   	0.830639	0.00112005 	0.831324
69 	197   	0.830996	0.000524581	0.832564
70 	197   	0.831394	0.000810814	0.833367
71 	197   	0.832256	0.00102876 	0.833826
72 	197   	0.833086	0.00111731 	0.833926
73 	197   	0.833666	0.00079594 	0.834431
74 	197   	0.833867	0.00114084 	0.835599
75 	197   	0.834511	0.00102282 	0.836138
76 	197   	0.835481	0.00118839 	0.836236
77 	197   	0.835957	0.000823622	0.837644
78 	197   	0.836405	0.000819762	0.837938
79 	197   	0.837368	0.00108579 	0.838541
80 	197   	0.83767 	0.00139206 	0.838632
81 	197   	0.838222	0.000931442	0.8388  
82 	197   	0.838533	0.000804754	0.839168
83 	197   	0.838753	0.000601996	0.839492
84 	197   	0.838981	0.00127449 	0.84068 
85 	197   	0.839283	0.00154779 	0.841059
86 	197   	0.840362	0.000861212	0.841283
87 	197   	0.840917	0.000757155	0.842037
88 	197   	0.841236	0.00127348 	0.843116
89 	197   	0.841944	0.000877404	0.84316 
90 	197   	0.842812	0.000828065	0.843529
91 	197   	0.843003	0.00102064 	0.84377 
92 	197   	0.843384	0.00103313 	0.846419
93 	197   	0.843919	0.000972782	0.846542
94 	197   	0.845849	0.00142596 	0.846974
95 	197   	0.846343	0.00158097 	0.847258
96 	197   	0.846928	0.000583287	0.848323
97 	197   	0.847299	0.000664984	0.848323
98 	197   	0.848062	0.000785483	0.848778
99 	197   	0.848343	0.000571724	0.84934 
100	197   	0.848697	0.00101592 	0.849922
101	197   	0.849133	0.00161515 	0.850141
102	197   	0.849801	0.000632893	0.850745
103	197   	0.850203	0.00032717 	0.850997
104	197   	0.850589	0.000734835	0.851402
105	197   	0.850868	0.000713274	0.851634
106	197   	0.85116 	0.00113171 	0.851826
107	197   	0.851398	0.00136743 	0.851924
108	197   	0.851582	0.00127451 	0.85259 
109	197   	0.851964	0.000985776	0.852767
110	197   	0.852492	0.000755925	0.85318 
111	197   	0.852625	0.000998286	0.853775
112	197   	0.853042	0.000744861	0.853856
113	197   	0.85348 	0.00123556 	0.854042
114	197   	0.853644	0.0011163  	0.855698
115	197   	0.854058	0.000896676	0.858155
116	197   	0.855509	0.00161826 	0.858371
117	197   	0.857829	0.000901525	0.858706
118	197   	0.85822 	0.00110145 	0.859034
119	197   	0.858433	0.00114478 	0.859241
120	197   	0.858827	0.000940967	0.859425
