Execution of the code with theses parameters
On this image bro 5c.png
generations : 500
generations2 :0
population_size :200
seed : 31
polygons :5
mutation_rate :0.6
mating_prob : 0.4
mutate_pt :0.8
shuffle :0.02
remove_poly :0.03
add_poly :0.05
change_cr :0.05
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.655797	0.00850642 	0.686437
1  	156   	0.686687	0.00197753 	0.708538
2  	148   	0.708693	0.00116919 	0.721664
3  	151   	0.721807	0.000823666	0.727864
4  	146   	0.728005	0.000849152	0.735242
5  	152   	0.735243	0.000216841	0.736811
6  	149   	0.736791	0.000458968	0.739703
7  	154   	0.739723	0.000496707	0.745111
8  	151   	0.745147	0.000371244	0.749678
9  	148   	0.749645	0.000402056	0.752315
10 	149   	0.752222	0.000708206	0.753702
11 	137   	0.75361 	0.000695333	0.755346
12 	145   	0.75528 	0.000627739	0.757983
13 	155   	0.757979	0.000258314	0.759086
14 	137   	0.75905 	0.000307547	0.760409
15 	151   	0.760351	0.000335319	0.76109 
16 	168   	0.760956	0.000666482	0.762129
17 	153   	0.762049	0.000410162	0.762962
18 	143   	0.762895	0.000532947	0.765427
19 	148   	0.765359	0.000525959	0.767305
20 	134   	0.767245	0.000695093	0.76891 
21 	156   	0.768862	0.000304338	0.769519
22 	151   	0.769405	0.00086285 	0.770084
23 	161   	0.769984	0.000589692	0.770625
24 	156   	0.770594	0.000242352	0.771255
25 	155   	0.771191	0.000418769	0.771982
26 	150   	0.771942	0.000335006	0.773314
27 	154   	0.77325 	0.000426175	0.773787
28 	150   	0.773718	0.000503198	0.773975
29 	150   	0.773931	0.000327966	0.775388
30 	152   	0.775344	0.000366135	0.775949
31 	151   	0.775819	0.000786052	0.77811 
32 	137   	0.777932	0.000902919	0.778633
33 	161   	0.77858 	0.000462954	0.78008 
34 	157   	0.780051	0.000258879	0.780496
35 	153   	0.780425	0.000506658	0.781329
36 	153   	0.781207	0.00079906 	0.781525
37 	149   	0.781287	0.0014373  	0.781614
38 	150   	0.781589	0.000314849	0.783053
39 	159   	0.782963	0.00048356 	0.783723
40 	152   	0.783697	0.000265499	0.784777
41 	147   	0.784709	0.000381409	0.784948
42 	159   	0.784888	0.00054191 	0.78562 
43 	154   	0.785581	0.000292019	0.786406
44 	157   	0.786324	0.000608747	0.786828
45 	152   	0.786681	0.000908569	0.787455
46 	158   	0.787304	0.000985347	0.788343
47 	141   	0.788248	0.000655982	0.789107
48 	152   	0.789033	0.000384351	0.789489
49 	162   	0.789387	0.000611642	0.789752
50 	154   	0.78964 	0.000669573	0.790146
51 	152   	0.790071	0.000481978	0.790362
52 	156   	0.79028 	0.000515254	0.790527
53 	157   	0.790532	0.000173547	0.79228 
54 	150   	0.792152	0.00108084 	0.792685
55 	140   	0.792638	0.000361781	0.793201
56 	160   	0.792973	0.00108483 	0.793538
57 	152   	0.793448	0.000561269	0.793881
58 	147   	0.79383 	0.000302929	0.795529
59 	148   	0.795448	0.000540882	0.795903
60 	151   	0.795829	0.000593081	0.796529
61 	153   	0.796448	0.000496361	0.796914
62 	149   	0.796738	0.00122339 	0.797193
63 	147   	0.797175	0.000215122	0.798259
64 	152   	0.798069	0.000899998	0.798559
65 	153   	0.798396	0.00084044 	0.798883
66 	140   	0.79867 	0.00141731 	0.799544
67 	148   	0.799406	0.000688454	0.79961 
68 	160   	0.799548	0.0003907  	0.800075
69 	151   	0.799975	0.000731693	0.800156
70 	152   	0.800015	0.00105196 	0.800228
71 	156   	0.800133	0.000522   	0.800532
72 	147   	0.800475	0.000317243	0.801989
73 	146   	0.801836	0.000635328	0.802088
74 	158   	0.801953	0.000791395	0.802722
