Execution of the code with theses parameters
On this image bro 5c.png
generations : 500
generations2 :0
population_size :200
seed : 31
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.8
shuffle :0.05
remove_poly :0.02
add_poly :0.05
change_cr :0.03
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.655797	0.00850642 	0.686437
1  	200   	0.686681	0.00247337 	0.708027
2  	200   	0.708326	0.00179035 	0.726524
3  	200   	0.726545	0.000695286	0.732776
4  	200   	0.732782	0.000633926	0.737345
5  	200   	0.737406	0.000599741	0.744099
6  	200   	0.744084	0.000468781	0.747617
7  	200   	0.747573	0.00044002 	0.749563
8  	200   	0.749509	0.000645673	0.750984
9  	200   	0.750951	0.000403833	0.753326
10 	200   	0.753319	0.000399407	0.756572
11 	200   	0.756524	0.000514299	0.757758
12 	200   	0.75769 	0.00048512 	0.76041 
13 	200   	0.760396	0.000345772	0.7619  
14 	200   	0.761786	0.000728723	0.763291
15 	200   	0.763261	0.00036884 	0.764427
16 	200   	0.764255	0.00119024 	0.766253
17 	200   	0.766183	0.000447631	0.767416
18 	200   	0.767344	0.000331527	0.767995
19 	200   	0.767892	0.000461068	0.76873 
20 	200   	0.768647	0.000525917	0.76969 
21 	200   	0.769596	0.000448884	0.770549
22 	200   	0.770482	0.000307162	0.77131 
23 	200   	0.771152	0.00112439 	0.773339
24 	200   	0.773255	0.000373504	0.774418
25 	200   	0.774316	0.00046296 	0.774717
26 	200   	0.77461 	0.000491339	0.775055
27 	200   	0.774882	0.000712945	0.775777
28 	200   	0.775565	0.000789541	0.777439
29 	200   	0.777332	0.000486127	0.777892
30 	200   	0.777693	0.00120631 	0.778209
31 	200   	0.778048	0.000596096	0.778634
32 	200   	0.778526	0.000541661	0.78022 
33 	200   	0.780091	0.000661108	0.780586
34 	200   	0.780456	0.000751222	0.780927
35 	200   	0.78082 	0.000532225	0.781257
36 	200   	0.780966	0.00111711 	0.782456
