Execution of the code with theses parameters
On this image bro 5b.png
generations : 300
generations2 :200
population_size :200
seed : 21
polygons :5
mutation_rate :1
mating_prob : 0.1
mutate_pt :0.6
shuffle :0.05
remove_poly :0.05
add_poly :0.1
change_cr :0.1
add_pt :0.1
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.601927	0.00971894 	0.640425
1  	197   	0.640753	0.00387313 	0.666824
2  	197   	0.666975	0.00304686 	0.686815
3  	197   	0.686912	0.00157781 	0.703662
4  	197   	0.703475	0.00177868 	0.714679
5  	197   	0.714546	0.000959628	0.718557
6  	197   	0.718463	0.000743794	0.720529
7  	197   	0.72021 	0.00141999 	0.723089
8  	197   	0.723073	0.000955847	0.727545
9  	197   	0.727509	0.00111229 	0.734917
10 	197   	0.73473 	0.00122571 	0.741794
11 	197   	0.741522	0.00147075 	0.75042 
12 	197   	0.750157	0.00119266 	0.752984
13 	197   	0.752477	0.00164692 	0.754508
14 	197   	0.754362	0.000768987	0.756477
15 	197   	0.756189	0.00112293 	0.759123
16 	197   	0.758836	0.00128418 	0.760896
17 	197   	0.760577	0.00123357 	0.763643
18 	197   	0.763359	0.000962905	0.764202
19 	197   	0.763582	0.00219554 	0.766939
20 	197   	0.766579	0.00153178 	0.769839
21 	197   	0.769074	0.00231115 	0.77047 
22 	197   	0.769929	0.00222886 	0.771864
23 	197   	0.771301	0.00166048 	0.77286 
24 	197   	0.772617	0.00146054 	0.774688
25 	197   	0.774065	0.00237531 	0.775569
26 	197   	0.775055	0.00170965 	0.777559
27 	197   	0.777094	0.00186757 	0.779299
28 	197   	0.778918	0.00152358 	0.780207
29 	197   	0.7796  	0.0019418  	0.781173
30 	197   	0.780724	0.00179672 	0.783254
31 	197   	0.782558	0.00191867 	0.785144
32 	197   	0.784384	0.00230212 	0.786   
33 	197   	0.785286	0.00216693 	0.78694 
34 	197   	0.786377	0.00207555 	0.787269
35 	197   	0.786722	0.00175097 	0.789115
36 	197   	0.788572	0.00158389 	0.791008
37 	197   	0.790435	0.00206725 	0.791772
38 	197   	0.791106	0.00257191 	0.793151
39 	197   	0.792618	0.00198161 	0.794447
40 	197   	0.79387 	0.00205471 	0.794747
41 	197   	0.794042	0.00258244 	0.795514
42 	197   	0.794742	0.00279199 	0.796263
43 	197   	0.795638	0.00311586 	0.797365
44 	197   	0.796645	0.0023195  	0.798088
45 	197   	0.797105	0.00285577 	0.79883 
46 	197   	0.79844 	0.00172519 	0.799983
47 	197   	0.799186	0.00257348 	0.80031 
48 	197   	0.799753	0.00199351 	0.80188 
49 	197   	0.800879	0.0030098  	0.803044
50 	197   	0.802437	0.00230668 	0.804112
51 	197   	0.803344	0.00263051 	0.8053  
52 	197   	0.804482	0.00244354 	0.80644 
53 	197   	0.805456	0.0030166  	0.807124
54 	197   	0.806351	0.00263982 	0.808877
55 	197   	0.808224	0.00235459 	0.809445
56 	197   	0.808877	0.0020615  	0.810002
57 	197   	0.809231	0.00277137 	0.810543
58 	197   	0.80981 	0.00283312 	0.813444
59 	197   	0.813068	0.00148527 	0.814314
60 	197   	0.813396	0.00329911 	0.815087
61 	197   	0.814389	0.00251136 	0.81552 
62 	197   	0.814823	0.00285972 	0.816038
63 	197   	0.815176	0.00299118 	0.816651
64 	197   	0.815722	0.00314513 	0.817328
65 	197   	0.816487	0.00255346 	0.817658
66 	197   	0.817084	0.00185921 	0.818295
67 	197   	0.81786 	0.00166324 	0.820058
68 	197   	0.819085	0.00328828 	0.820494
69 	197   	0.819789	0.00238284 	0.820813
70 	197   	0.819798	0.00312386 	0.82223 
71 	197   	0.820865	0.00395485 	0.823479
72 	197   	0.822894	0.00212765 	0.82376 
73 	197   	0.822418	0.00402132 	0.824707
74 	197   	0.823785	0.00302376 	0.825312
75 	197   	0.824235	0.00323931 	0.826464
76 	197   	0.825799	0.00191715 	0.826735
77 	197   	0.825968	0.00275911 	0.82746 
78 	197   	0.826881	0.00187028 	0.828127
79 	197   	0.827279	0.00289437 	0.82884 
80 	197   	0.827741	0.00340936 	0.82955 
81 	197   	0.828786	0.00212446 	0.830362
82 	197   	0.829551	0.00251935 	0.831663
83 	197   	0.831087	0.00197526 	0.831853
84 	197   	0.831021	0.00313143 	0.832313
85 	197   	0.831349	0.00299608 	0.832631
86 	197   	0.831839	0.00259227 	0.833067
87 	197   	0.832291	0.00258923 	0.833962
88 	197   	0.833221	0.00264905 	0.834278
89 	197   	0.833614	0.00245535 	0.834597
90 	197   	0.833848	0.0025211  	0.835397
91 	197   	0.834515	0.0030194  	0.835768
92 	197   	0.83479 	0.00291327 	0.836466
93 	197   	0.835563	0.00290363 	0.836769
94 	197   	0.835986	0.00275955 	0.838607
95 	197   	0.837757	0.00273424 	0.838921
96 	197   	0.838327	0.00203249 	0.839293
97 	197   	0.838229	0.00356274 	0.839545
98 	197   	0.838448	0.00309716 	0.840839
99 	197   	0.8399  	0.00305674 	0.841264
100	197   	0.840097	0.00368855 	0.841664
101	197   	0.840778	0.00372396 	0.842275
102	197   	0.84141 	0.00292082 	0.842575
103	197   	0.841884	0.00226742 	0.842677
104	197   	0.841953	0.00223535 	0.843015
105	197   	0.842238	0.00269331 	0.843225
106	197   	0.842229	0.00283345 	0.844112
107	197   	0.84354 	0.00233091 	0.844521
108	197   	0.843457	0.00340293 	0.845184
109	197   	0.844123	0.0031937  	0.845612
110	197   	0.844869	0.00250271 	0.846181
111	197   	0.844825	0.00434505 	0.846273
112	197   	0.844702	0.00421416 	0.847141
113	197   	0.846431	0.00273346 	0.847355
114	197   	0.84645 	0.0029046  	0.848057
115	197   	0.847046	0.00310914 	0.84899 
116	197   	0.84804 	0.00318166 	0.849616
117	197   	0.848582	0.00331071 	0.849765
118	197   	0.84926 	0.00220809 	0.851602
119	197   	0.850503	0.00362842 	0.85185 
120	197   	0.850915	0.00312203 	0.852289
121	197   	0.851684	0.00179462 	0.852945
122	197   	0.851925	0.00364209 	0.853162
123	197   	0.852185	0.00295279 	0.853761
124	197   	0.852875	0.00324034 	0.854797
125	197   	0.853929	0.00287193 	0.854854
126	197   	0.854131	0.00249429 	0.855103
127	197   	0.853721	0.00394917 	0.855606
128	197   	0.854636	0.00287795 	0.856844
129	197   	0.856187	0.00242234 	0.858064
130	197   	0.857166	0.0029294  	0.858546
131	197   	0.857662	0.00337165 	0.858999
