Execution of the code with theses parameters
On this image bro 5b.png
generations : 500
generations2 :0
population_size :200
seed : 31
polygons :5
mutation_rate :1
mating_prob : 0.05
mutate_pt :0.8
shuffle :0.05
remove_poly :0.02
add_poly :0.05
change_cr :0.03
add_pt :0.05
independance :False
mutate_pt2 :0.8
shuffle2 :0.05
remove_poly20.02
add_poly2 :0.05
change_cr2 :0.03
add_pt2 :0.05
independance2 :FalseWe got theses results 
gen	nevals	avg     	std        	max     
0  	200   	0.601485	0.0101803  	0.638509
1  	197   	0.638482	0.00166567 	0.649187
2  	197   	0.649346	0.00150133 	0.6684  
3  	197   	0.668525	0.00227263 	0.684284
4  	197   	0.684262	0.000609704	0.687168
5  	197   	0.687405	0.00201066 	0.706946
6  	197   	0.706896	0.00084267 	0.710733
7  	197   	0.710746	0.000517288	0.714502
8  	197   	0.71448 	0.00034154 	0.716304
9  	197   	0.716297	0.000587841	0.720844
10 	197   	0.72085 	0.00102101 	0.729634
11 	197   	0.729524	0.000904217	0.732806
12 	197   	0.732721	0.00059394 	0.733754
13 	197   	0.733669	0.000518929	0.734769
14 	197   	0.734758	0.000409071	0.737276
15 	197   	0.737053	0.000933781	0.73958 
16 	197   	0.739379	0.00109466 	0.740449
17 	197   	0.740388	0.000626819	0.744461
18 	197   	0.744267	0.000835098	0.746867
19 	197   	0.746574	0.00141733 	0.748809
20 	197   	0.7486  	0.000880628	0.75181 
21 	197   	0.751532	0.00109158 	0.753   
22 	197   	0.752921	0.00053781 	0.756559
23 	197   	0.756465	0.000657485	0.76018 
24 	197   	0.760067	0.000798592	0.761371
25 	197   	0.761225	0.000575707	0.762149
26 	197   	0.762074	0.000537743	0.763594
27 	197   	0.763439	0.000834631	0.764866
28 	197   	0.764705	0.00113144 	0.766996
29 	197   	0.766652	0.00162328 	0.768126
30 	197   	0.76796 	0.000885614	0.769784
31 	197   	0.769363	0.00159937 	0.770968
32 	197   	0.770749	0.00100664 	0.771494
33 	197   	0.771321	0.000790931	0.772492
34 	197   	0.772217	0.00111685 	0.773284
35 	197   	0.772953	0.00137477 	0.77411 
36 	197   	0.773972	0.00070307 	0.775711
37 	197   	0.775409	0.00140342 	0.776027
38 	197   	0.775533	0.00194177 	0.776732
39 	197   	0.776533	0.00109374 	0.779074
40 	197   	0.778809	0.00100308 	0.781571
41 	197   	0.781326	0.00104919 	0.78274 
42 	197   	0.782448	0.0014854  	0.783537
43 	197   	0.783301	0.001183   	0.785051
44 	197   	0.784689	0.00136724 	0.786716
45 	197   	0.786464	0.00135208 	0.787423
46 	197   	0.787178	0.0013043  	0.789552
47 	197   	0.789331	0.00118337 	0.789803
48 	197   	0.789379	0.00173551 	0.79012 
49 	197   	0.789757	0.0014979  	0.791599
50 	197   	0.791214	0.00199287 	0.793006
51 	197   	0.792648	0.0015517  	0.794202
52 	197   	0.793903	0.00133733 	0.795035
53 	197   	0.79478 	0.00123964 	0.795431
